year,species,origin,cult_start,no_parents,endpoint,factor,tank,tank_rep,settle_date,assess_date,settle_time,inducer,rep,suc,tot,partial_meta,attempt_meta,photo,comments,use_in_model,reason_for_exclusion
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,14,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,15,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,16,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,17,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,18,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,19,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,20,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,21,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,22,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,23,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Dfavus,Falcon Island north (Palm islands),12/12/2022,5,Metamorphosis,AS,MN_10,2,17/12/2022,19/12/2022,48,FSW,24,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,1,11,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,2,12,12,0,0,Yes,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,3,11,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,4,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,5,12,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,6,10,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,7,11,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,8,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,9,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,10,8,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,11,13,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,12,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,13,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,14,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,15,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,16,7,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,17,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,18,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,19,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,20,8,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,21,10,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,22,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,23,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,24,23,23,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,1,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,2,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,3,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,4,0,20,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,5,0,11,0,0,Yes,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,6,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,7,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,8,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,9,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,10,0,21,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,11,NA,NA,0,0,No,No larvae added.,No,No larvae added to well
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,12,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,13,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,14,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,15,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,16,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,17,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,18,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,19,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,20,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,21,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,22,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,23,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,AS,MN_01,2,19/12/2022,20/12/2022,18,FSW,24,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,1,10,10,0,0,Yes,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,2,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,3,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,4,8,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,5,6,7,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,6,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,7,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,8,10,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,9,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,10,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,11,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,12,11,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,13,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,14,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,15,5,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,16,10,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,17,11,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,18,10,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,19,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,20,7,8,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,21,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,22,9,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,23,10,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,Rubble pieces from MOS sump,24,14,15,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,1,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,2,0,11,0,0,Yes,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,3,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,4,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,5,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,6,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,7,0,14,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,8,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,9,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,10,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,11,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,12,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,13,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,14,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,15,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,16,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,17,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,18,0,22,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,19,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,20,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,21,0,15,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,22,0,13,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,23,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_02,1,19/12/2022,20/12/2022,18,FSW,24,0,10,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,1,10,10,0,0,Yes,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,2,10,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,3,10,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,4,11,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,5,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,6,8,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,7,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,8,12,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,9,9,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,10,8,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,11,10,11,0,0,No,The larvae that did not settled appeared abnormal.,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,12,7,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,13,9,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,14,11,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,15,7,10,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,16,8,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,17,11,12,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,18,12,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,19,9,11,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,20,5,9,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,21,14,14,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,22,11,14,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,23,13,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,Rubble pieces from MOS sump,24,13,13,0,0,No,,Yes,NA
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,1,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,2,0,11,0,0,Yes,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,3,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,4,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,5,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,6,0,11,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,7,0,12,0,0,No,,No,Self-settlement control.
Dec-22,Melephantotus,SeaSim ex situ rearing,13/12/2022,9,Metamorphosis,M,MN_03,2,19/12/2022,20/12/2022,17,FSW,8,0,11,0,0,No,,No,Self-settlement control.
