 year,species,origin,endpoint,factor,spawn_date,sample_time,sample_ID,sample_order,sample_location,turb,adj_turb,CASA_date,CASA_start,caffeine,tech_rep,CASA_op,DF,tech_sperm_conc,percent_CoV,sperm_conc,adj_sperm_conc,sperm_conc_mill,adj_sperm_conc_mill,motile_sperm,prog_sperm,VAP,VSL,VCL,slide,total_cells,total_frames,comments,sample_fixed,fixative,include_in_model,reason_for_exclusion,analysis_comment
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:36,2,2,Bottom,0.7,0.19,21/12/2022,13:44,No,3,C Brunner,6:01,90000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,5,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Percent coefficient of variance too high across technical replicates.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:37,3,3,Bottom,1.28,0.77,21/12/2022,13:50,No,1,C Brunner,6:01,130000,14.85,110000,103333.33,0.11,0.103333333,0,0,0,0,0,Leja - made 2021 06,7,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:37,3,3,Bottom,1.28,0.77,21/12/2022,13:53,No,2,C Brunner,6:01,90000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,5,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:37,3,3,Bottom,1.28,0.77,21/12/2022,13:56,No,3,C Brunner,6:01,110000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,6,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:38,4,4,Bottom,2.08,1.57,21/12/2022,14:02,No,1,C Brunner,6:01,170000,25.12,130000,123333.33,0.13,0.123333333,0,0,0,0,0,Leja - made 2021 06,9,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:38,4,4,Bottom,2.08,1.57,21/12/2022,14:05,No,2,C Brunner,6:01,90000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,5,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:38,4,4,Bottom,2.08,1.57,21/12/2022,14:09,No,3,C Brunner,6:01,130000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,7,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:39,5,5,Bottom,2.37,1.86,21/12/2022,14:13,No,1,C Brunner,6:01,260000,15.93,213333.33,206666.67,0.21,0.206666667,0,0,0,0,0,Leja - made 2021 06,14,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:39,5,5,Bottom,2.37,1.86,21/12/2022,14:16,No,2,C Brunner,6:01,180000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,10,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:39,5,5,Bottom,2.37,1.86,21/12/2022,14:20,No,3,C Brunner,6:01,200000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,11,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:43,6,6,Bottom,3.07,2.56,21/12/2022,14:25,No,1,C Brunner,6:01,440000,21.54,410000,403333.33,0.41,0.403333333,0,0,0,0,0,Leja - made 2021 06,24,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:43,6,6,Bottom,3.07,2.56,21/12/2022,14:27,No,2,C Brunner,6:01,500000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,27,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:43,6,6,Bottom,3.07,2.56,21/12/2022,14:31,No,3,C Brunner,6:01,290000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,16,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:54,7,7,Bottom,5.1,4.59,21/12/2022,14:35,No,1,C Brunner,6:01,790000,1.18,796666.67,790000,0.8,0.79,0,0,0,0,0,Leja - made 2021 06,43,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:54,7,7,Bottom,5.1,4.59,21/12/2022,14:39,No,2,C Brunner,6:01,810000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,44,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:54,7,7,Bottom,5.1,4.59,21/12/2022,14:41,No,3,C Brunner,6:01,790000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,43,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:56,8,8,Bottom,7.2,6.69,21/12/2022,14:47,No,1,C Brunner,6:01,1120000,13.36,993333.33,986666.67,0.99,0.986666667,0,0,0,0,0,Leja - made 2021 06,61,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:56,8,8,Bottom,7.2,6.69,21/12/2022,14:49,No,2,C Brunner,6:01,810000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,44,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:56,8,8,Bottom,7.2,6.69,21/12/2022,14:56,No,3,C Brunner,6:01,1050000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,57,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:58,9,9,Bottom,8.44,7.93,21/12/2022,15:38,No,1,C Brunner,6:01,1360000,8.08,1530000,1523333.33,1.53,1.523333333,0,0,0,0,0,Leja - made 2021 06,74,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:58,9,9,Bottom,8.44,7.93,21/12/2022,15:42,No,2,C Brunner,6:01,1580000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,86,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,21:58,9,9,Bottom,8.44,7.93,21/12/2022,15:44,No,3,C Brunner,6:01,1650000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,90,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:00,10,10,Bottom,9.15,8.64,21/12/2022,15:48,No,1,C Brunner,6:01,1780000,9.18,1750000,1743333.33,1.75,1.743333333,0,0,0,0,0,Leja - made 2021 06,97,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:00,10,10,Bottom,9.15,8.64,21/12/2022,15:51,No,2,C Brunner,6:01,1930000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,105,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:00,10,10,Bottom,9.15,8.64,21/12/2022,15:53,No,3,C Brunner,6:01,1540000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,84,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:06,11,11,Bottom,10.99,10.48,21/12/2022,15:57,No,1,C Brunner,6:01,2150000,3.01,2206666.67,2200000,2.21,2.2,0,0,0,0,0,Leja - made 2021 06,117,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:06,11,11,Bottom,10.99,10.48,21/12/2022,16:00,No,2,C Brunner,6:01,2300000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,125,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:06,11,11,Bottom,10.99,10.48,21/12/2022,16:02,No,3,C Brunner,6:01,2170000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,118,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:08,12,12,Bottom,10.45,9.94,21/12/2022,16:06,No,1,C Brunner,6:01,2000000,5.56,1893333.33,1886666.67,1.89,1.886666667,0,0,0,0,0,Leja - made 2021 06,109,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:08,12,12,Bottom,10.45,9.94,21/12/2022,16:09,No,2,C Brunner,6:01,1930000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,105,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:08,12,12,Bottom,10.45,9.94,21/12/2022,16:18,No,3,C Brunner,6:01,1750000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,95,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:16,13,13,Bottom,6.12,5.61,21/12/2022,16:21,No,1,C Brunner,6:01,1290000,8.85,1146666.67,1140000,1.15,1.14,0,0,0,0,0,Leja - made 2021 06,70,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:16,13,13,Bottom,6.12,5.61,21/12/2022,16:23,No,2,C Brunner,6:01,1070000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,58,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:16,13,13,Bottom,6.12,5.61,21/12/2022,16:24,No,3,C Brunner,6:01,1080000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,59,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:23,14,14,Bottom,5.7,5.19,22/12/2022,10:27,No,1,C Brunner,6:01,850000,4.45,866666.67,860000,0.87,0.86,0,0,0,0,0,Leja - made 2021 06,46,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:23,14,14,Bottom,5.7,5.19,22/12/2022,10:31,No,2,C Brunner,6:01,920000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,50,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:23,14,14,Bottom,5.7,5.19,22/12/2022,10:35,No,3,C Brunner,6:01,830000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,45,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:37,15,15,Bottom,7.63,7.12,22/12/2022,10:41,No,1,C Brunner,6:01,1270000,9.28,1403333.33,1396666.67,1.4,1.396666667,0,0,0,0,0,Leja - made 2021 06,69,15,Double check FNU from sheet,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:37,15,15,Bottom,7.63,7.12,22/12/2022,10:45,No,2,C Brunner,6:01,1580000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,86,15,Double check FNU from sheet,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:37,15,15,Bottom,7.63,7.12,22/12/2022,10:48,No,3,C Brunner,6:01,1360000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,74,15,Double check FNU from sheet,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:58,16,16,Bottom,3.6,3.09,22/12/2022,10:58,No,1,C Brunner,6:01,500000,23.24,380000,373333.33,0.38,0.373333333,0,0,0,0,0,Leja - made 2021 06,27,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:58,16,16,Bottom,3.6,3.09,22/12/2022,11:02,No,2,C Brunner,6:01,290000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,16,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,22:58,16,16,Bottom,3.6,3.09,22/12/2022,11:04,No,3,C Brunner,6:01,350000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,19,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:02,17,17,Bottom,NA,NA,NA,NA,NA,1,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No sample collected,NA,0.5ml sperm + 0.1ml Bette's,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:02,17,17,Bottom,NA,NA,NA,NA,NA,2,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No sample collected,NA,0.5ml sperm + 0.1ml Bette's,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:02,17,17,Bottom,NA,NA,NA,NA,NA,3,C Brunner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No sample collected,NA,0.5ml sperm + 0.1ml Bette's,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:07,18,18,Bottom,2,1.49,22/12/2022,11:20,No,1,C Brunner,6:01,150000,10.89,150000,143333.33,0.15,0.143333333,0,0,0,0,0,Leja - made 2021 06,8,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:07,18,18,Bottom,2,1.49,22/12/2022,11:23,No,2,C Brunner,6:01,170000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,9,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:07,18,18,Bottom,2,1.49,22/12/2022,11:27,No,3,C Brunner,6:01,130000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,7,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:11,19,19,Bottom,1.59,1.08,22/12/2022,11:34,No,1,C Brunner,6:01,70000,18.14,90000,83333.33,0.09,0.083333333,0,0,0,0,0,Leja - made 2021 06,4,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:11,19,19,Bottom,1.59,1.08,22/12/2022,11:36,No,2,C Brunner,6:01,110000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,6,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration curve,AS,14/12/2022,23:11,19,19,Bottom,1.59,1.08,22/12/2022,11:39,No,3,C Brunner,6:01,90000,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,5,15,"Sample fixed before measurment, hence no motility data",Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S1,1,Bottom,5.35,4.84,14/12/2022,23:04,Yes,1,RC Edwards,10:01,1430000,12.5,1390000,1383333.33,1.39,1.383333333,18.8,15.3,24.6,20.01,25.76,Leja - made 2021 06,85,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S1,1,Bottom,5.35,4.84,14/12/2022,23:09,Yes,2,RC Edwards,10:01,1580000,NA,NA,NA,NA,NA,23,15,28.89,19.89,31.1,Leja - made 2021 06,100,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S1,1,Bottom,5.35,4.84,14/12/2022,23:12,Yes,3,RC Edwards,10:01,1160000,NA,NA,NA,NA,NA,33.3,29,43.34,35.21,47.18,Leja - made 2021 06,69,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S2,2,Bottom,5.35,4.84,14/12/2022,23:40,Yes,1,RC Edwards,10:01,1360000,14.31,1263333.33,1256666.67,1.26,1.256666667,34.6,29.6,39.36,33.04,41.31,Leja - made 2021 06,81,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S2,2,Bottom,5.35,4.84,14/12/2022,23:43,Yes,2,RC Edwards,10:01,1420000,NA,NA,NA,NA,NA,35.7,32.1,42.42,35.73,45.28,Leja - made 2021 06,84,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S2,2,Bottom,5.35,4.84,14/12/2022,23:45,Yes,3,RC Edwards,10:01,1010000,NA,NA,NA,NA,NA,23.3,16.7,20.68,18.73,24.87,Leja - made 2021 06,60,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S3,3,Bottom,5.35,4.84,15/12/2022,0:13,Yes,1,RC Edwards,10:01,1650000,8.83,1483333.33,1476666.67,1.48,1.476666667,37.8,30.6,39.42,34.55,41.41,Leja - made 2021 06,98,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S3,3,Bottom,5.35,4.84,15/12/2022,0:16,Yes,2,RC Edwards,10:01,1470000,NA,NA,NA,NA,NA,35.6,17.2,36.76,20.46,46.61,Leja - made 2021 06,87,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation start,AS,14/12/2022,22:45,S3,3,Bottom,5.35,4.84,15/12/2022,0:19,Yes,3,RC Edwards,10:01,1330000,NA,NA,NA,NA,NA,44.3,35.4,47.22,35.84,50.48,Leja - made 2021 06,79,15,,No,NA,No,Caffeine added.,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E1,1,Bottom,NA,NA,NA,NA,NA,1,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E1,1,Bottom,NA,NA,NA,NA,NA,2,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E1,1,Bottom,NA,NA,NA,NA,NA,3,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E2,2,Bottom,NA,NA,NA,NA,NA,1,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E2,2,Bottom,NA,NA,NA,NA,NA,2,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E2,2,Bottom,NA,NA,NA,NA,NA,3,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E3,3,Bottom,NA,NA,NA,NA,NA,1,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E3,3,Bottom,NA,NA,NA,NA,NA,2,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Aloripes ,Davies Reef,Sperm concentration at fertilisation end,AS,NA,22:55,E3,3,Bottom,NA,NA,NA,NA,NA,3,RC Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leja - made 2021 06,NA,NA,No sample collected,NA,NA,No,No sample collected,
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,20:46,1 - Blank,1,Bottom,0.9,0,17/12/2022,15:27,No,1,C Brunner,6:01,0,0,0,0,0,0,0,0,0,0,0,Leja - made 2021 06,0,15,Blank,Yes,0.5ml sperm + 0.1ml Bette's,Yes,NA,"Sample fixed before measurment, hence no motility data"
Dec-22,Melephantotus,SeaSim ex situ rearing,Sperm concentration curve,AS,13/12/2022,20:46,1 - Blank,1,Bottom,0.9,0,17/12/2022,15:29,No,2,C Brunner,6:01,0,NA,NA,NA,NA,NA,0,0,0,0,0,Leja - made 2021 06,0,15,Blank,Yes,0.5ml sperm + 0.1ml Bette's,No,Technical replicate.,"Sample fixed before measurment, hence no motility data"
